15847	NOUN	584622	NOUN	Direct
15848	NOUN	591382	NOUN	Direct
1585	NOUN	7032062	NOUN	Direct
15857	NOUN	912268	NOUN	Direct
15836	NOUN	13570315	NOUN	Direct
1588	NOUN	4568751	NOUN	Direct
15883	NOUN	2767620	NOUN	Direct
15888	VERB	1428155	VERB	Direct
1589	NOUN	14922886	NOUN	Direct
15894	NOUN	906312	NOUN	Direct
159	NOUN	926736	NOUN	Direct
15903	NOUN	14659187	NOUN	Direct
15904	NOUN	5664267	NOUN	Direct
15905	ADJECTIVE	1430250	ADJECTIVE	Direct
1591	ADJECTIVE	712357	ADJECTIVE	Direct
15912	ADJECTIVE	280734	ADJECTIVE	Direct
15945	NOUN	14176008	NOUN	Direct
1597	NOUN	10213081	NOUN	Direct
15980	NOUN	14954609	NOUN	Direct
15983	VERB	2169787	VERB	Direct
15985	ADJECTIVE	982052	ADJECTIVE	Direct
3264	NOUN	4510869	NOUN	Direct
3819	NOUN	14954414	NOUN	Direct
16	NOUN	4814882	NOUN	Direct
160	ADJECTIVE	1060781	ADJECTIVE	Direct
16003	ADJECTIVE	2624126	ADJECTIVE	Direct
1601	NOUN	14260418	NOUN	Direct
24335	ADJECTIVE	280065	ADJECTIVE	Direct
1602	NOUN	9736400	NOUN	Direct
1603	NOUN	10069796	NOUN	Direct
16040	ADJECTIVE	2812555	ADJECTIVE	Direct
16041	ADJECTIVE	1625695	ADJECTIVE	Direct
16042	NOUN	9816096	NOUN	Direct
16043	NOUN	795706	NOUN	Direct
16044	ADJECTIVE	1377855	ADJECTIVE	Direct
16047	NOUN	1219826	NOUN	Direct
1605	ADJECTIVE	995815	ADJECTIVE	Direct
16065	NOUN	10309742	NOUN	Direct
16067	ADJECTIVE	1688764	ADJECTIVE	Direct
16073	ADJECTIVE	551282	ADJECTIVE	Direct
1608	ADJECTIVE	744960	ADJECTIVE	Direct
16084	NOUN	6975760	NOUN	Direct
1609	ADVERB	110157	ADVERB	Direct
161	ADJECTIVE	1458269	ADJECTIVE	Direct
1612	ADJECTIVE	1832988	ADJECTIVE	Direct
16121	ADJECTIVE	575289	ADJECTIVE	Direct
16122	NOUN	363857	NOUN	Direct
16125	ADJECTIVE	1484479	ADJECTIVE	Direct
16126	ADJECTIVE	2185260	ADJECTIVE	Direct
16128	NOUN	118845	NOUN	Direct
16135	NOUN	14265290	NOUN	Direct
16156	NOUN	11524533	NOUN	Direct
12086	VERB	839460	VERB	Direct
1617	NOUN	13345154	NOUN	Direct
162	ADJECTIVE	1924053	ADJECTIVE	Direct
1620	ADJECTIVE	2890296	ADJECTIVE	Direct
16201	NOUN	8643895	NOUN	Direct
16206	NOUN	2868301	NOUN	Direct
16207	ADVERB	342550	ADVERB	Direct
16226	NOUN	4257171	NOUN	Direct
16228	ADJECTIVE	2594235	ADJECTIVE	Direct
1623	NOUN	2380237	NOUN	Direct
16236	NOUN	12439236	NOUN	Direct
16237	NOUN	7647573	NOUN	Direct
1625	NOUN	2409182	NOUN	Direct
4209	ADJECTIVE	1317451	ADJECTIVE	Direct
16253	NOUN	4810597	NOUN	Direct
1627	NOUN	29714	NOUN	Direct
16275	NOUN	4062131	NOUN	Direct
16280	NOUN	4742037	NOUN	Direct
16282	NOUN	6121016	NOUN	Direct
16286	ADJECTIVE	1430385	ADJECTIVE	Direct
11918	NOUN	170305	NOUN	Direct
4350	ADJECTIVE	486013	ADJECTIVE	Direct
1630	NOUN	6291864	NOUN	Direct
16301	NOUN	7201448	NOUN	Direct
1631	NOUN	6291012	NOUN	Direct
16328	ADJECTIVE	2043785	ADJECTIVE	Direct
1633	NOUN	7451153	NOUN	Direct
16333	ADJECTIVE	977263	ADJECTIVE	Direct
1634	NOUN	5603793	NOUN	Direct
1636	NOUN	2135138	NOUN	Direct
16361	ADJECTIVE	1848322	ADJECTIVE	Direct
1637	NOUN	1009596	NOUN	Direct
16372	ADJECTIVE	859858	ADJECTIVE	Direct
16376	VERB	1319550	VERB	Direct
1640	NOUN	14728928	NOUN	Direct
1641	NOUN	7721321	NOUN	Direct
16419	ADJECTIVE	1370141	ADJECTIVE	Direct
1642	NOUN	5569358	NOUN	Direct
1647	NOUN	10072498	NOUN	Direct
16485	ADJECTIVE	277890	ADJECTIVE	Direct
1649	NOUN	4541768	NOUN	Direct
16495	NOUN	2376812	NOUN	Direct
16496	ADJECTIVE	2875391	ADJECTIVE	Direct
16498	ADJECTIVE	1727638	ADJECTIVE	Direct
16499	NOUN	548440	NOUN	Direct
165	NOUN	10082774	NOUN	Direct
1650	ADJECTIVE	998221	ADJECTIVE	Direct
1651	NOUN	13796525	NOUN	Direct
16514	NOUN	5721159	NOUN	Direct
16518	VERB	309507	VERB	Direct
4391	NOUN	2738073	NOUN	Direct
1653	NOUN	11253548	NOUN	Direct
16530	NOUN	6573036	NOUN	Direct
16536	NOUN	13941460	NOUN	Direct
16538	NOUN	1306766	NOUN	Direct
1655	ADJECTIVE	1020319	ADJECTIVE	Direct
16555	NOUN	3415675	NOUN	Direct
1656	ADJECTIVE	1962929	ADJECTIVE	Direct
1658	NOUN	12914536	NOUN	Direct
166	ADJECTIVE	1924053	ADJECTIVE	Direct
1660	ADJECTIVE	1791747	ADJECTIVE	Direct
16606	ADJECTIVE	631993	ADJECTIVE	Direct
16609	ADJECTIVE	2063187	ADJECTIVE	Direct
1661	ADJECTIVE	1704353	ADJECTIVE	Direct
16610	NOUN	6431452	NOUN	Direct
16612	NOUN	4994253	NOUN	Direct
16615	ADJECTIVE	1667072	ADJECTIVE	Direct
16628	ADJECTIVE	447165	ADJECTIVE	Direct
1663	NOUN	14739294	NOUN	Direct
16643	NOUN	4734914	NOUN	Direct
16647	ADJECTIVE	1548147	ADJECTIVE	Direct
18501	NOUN	5244177	NOUN	Direct
1666	NOUN	3446710	NOUN	Direct
16668	ADJECTIVE	2202550	ADJECTIVE	Direct
1667	ADJECTIVE	293660	ADJECTIVE	Direct
16677	NOUN	6126076	NOUN	Direct
1669	NOUN	5884661	NOUN	Direct
16694	NOUN	2890996	NOUN	Direct
16695	NOUN	3639162	NOUN	Direct
25588	NOUN	10580405	NOUN	Direct
1672	ADJECTIVE	1179169	ADJECTIVE	Direct
1674	ADJECTIVE	274880	ADJECTIVE	Direct
24385	NOUN	8587746	NOUN	Direct
1675	ADJECTIVE	1424394	ADJECTIVE	Direct
16751	NOUN	12559097	NOUN	Direct
16759	NOUN	3007697	NOUN	Direct
16763	NOUN	4995919	NOUN	Direct
16764	NOUN	4996334	NOUN	Direct
16767	ADJECTIVE	207517	ADJECTIVE	Direct
16768	NOUN	13836825	NOUN	Direct
1677	NOUN	6655336	NOUN	Direct
16770	NOUN	13836825	NOUN	Direct
16775	NOUN	684907	NOUN	Direct
16776	NOUN	2722127	NOUN	Direct
1678	NOUN	10098756	NOUN	Direct
16787	ADJECTIVE	2031469	ADJECTIVE	Direct
1679	NOUN	5205162	NOUN	Direct
6201	NOUN	14300525	NOUN	Direct
16798	ADJECTIVE	1455535	ADJECTIVE	Direct
1680	ADJECTIVE	1250892	ADJECTIVE	Direct
16822	ADJECTIVE	1192322	ADJECTIVE	Direct
1683	NOUN	2108658	NOUN	Direct
16839	NOUN	14258958	NOUN	Direct
1684	NOUN	746463	NOUN	Direct
16848	NOUN	10203040	NOUN	Direct
16849	NOUN	9876684	NOUN	Direct
1685	NOUN	14131464	NOUN	Direct
16850	ADJECTIVE	198579	ADJECTIVE	Direct
16851	NOUN	14270433	NOUN	Direct
16867	NOUN	9111234	NOUN	Direct
1687	NOUN	6141776	NOUN	Direct
1688	NOUN	6141977	NOUN	Direct
16880	NOUN	3977928	NOUN	Direct
1689	NOUN	5111508	NOUN	Direct
16890	NOUN	8447983	NOUN	Direct
16894	NOUN	8902620	NOUN	Direct
1690	NOUN	15007086	NOUN	Direct
1691	NOUN	15010203	NOUN	Direct
16911	NOUN	11697546	NOUN	Direct
1692	NOUN	14970832	NOUN	Direct
16926	NOUN	359877	NOUN	Direct
16929	NOUN	2970594	NOUN	Direct
16933	ADJECTIVE	105430	ADJECTIVE	Direct
1694	NOUN	1071747	NOUN	Direct
1695	NOUN	6306347	NOUN	Direct
1696	NOUN	13765356	NOUN	Direct
1697	NOUN	2717246	NOUN	Direct
16975	ADJECTIVE	1814144	ADJECTIVE	Direct
1698	NOUN	8162936	NOUN	Direct
1699	NOUN	160599	NOUN	Direct
17	NOUN	4807789	NOUN	Direct
170	NOUN	14249534	NOUN	Direct
24277	VERB	1047666	VERB	Direct
1701	NOUN	13552117	NOUN	Direct
17010	NOUN	10064051	NOUN	Direct
17013	NOUN	10090658	NOUN	Direct
17014	NOUN	2415296	NOUN	Direct
1702	NOUN	13581887	NOUN	Direct
17031	NOUN	4099321	NOUN	Direct
1705	NOUN	5117651	NOUN	Direct
17054	NOUN	10298941	NOUN	Direct
1706	NOUN	1215437	NOUN	Direct
17075	VERB	1227788	VERB	Direct
1709	NOUN	4661475	NOUN	Direct
171	NOUN	754751	NOUN	Direct
1713	NOUN	4667207	NOUN	Direct
17141	NOUN	4627083	NOUN	Direct
1715	NOUN	10216432	NOUN	Direct
18435	NOUN	9605464	NOUN	Direct
17175	NOUN	7603538	NOUN	Direct
17197	ADJECTIVE	27288	ADJECTIVE	Direct
172	ADJECTIVE	1370424	ADJECTIVE	Direct
17215	NOUN	4064215	NOUN	Direct
17216	NOUN	14455606	NOUN	Direct
1722	NOUN	9488312	NOUN	Direct
17223	ADJECTIVE	444570	ADJECTIVE	Direct
17224	ADJECTIVE	444570	ADJECTIVE	Direct
1723	NOUN	5640028	NOUN	Direct
17248	NOUN	5558133	NOUN	Direct
1725	ADJECTIVE	891750	ADJECTIVE	Direct
17251	NOUN	9929866	NOUN	Direct
17258	NOUN	5214528	NOUN	Direct
1726	NOUN	3034296	NOUN	Direct
1727	NOUN	738361	NOUN	Direct
17277	NOUN	4513792	NOUN	Direct
1729	ADJECTIVE	2539330	ADJECTIVE	Direct
17291	ADJECTIVE	624137	ADJECTIVE	Direct
17292	ADJECTIVE	2878348	ADJECTIVE	Direct
173	NOUN	3456579	NOUN	Direct
1730	ADVERB	109485	ADVERB	Direct
17307	NOUN	10403527	NOUN	Direct
17308	NOUN	6623112	NOUN	Direct
17311	NOUN	14107017	NOUN	Direct
1732	NOUN	87953	NOUN	Direct
1733	NOUN	14627623	NOUN	Direct
1734	NOUN	14609171	NOUN	Direct
17346	NOUN	1051858	NOUN	Direct
17348	NOUN	6603724	NOUN	Direct
1735	NOUN	14810796	NOUN	Direct
1736	NOUN	14821913	NOUN	Direct
1737	ADVERB	2621	ADVERB	Direct
17373	NOUN	219775	NOUN	Direct
17376	ADJECTIVE	219871	ADJECTIVE	Direct
1738	NOUN	10590195	NOUN	Direct
1739	NOUN	10153551	NOUN	Direct
17395	NOUN	7370236	NOUN	Direct
17398	NOUN	9798836	NOUN	Direct
174	NOUN	14967150	NOUN	Direct
1740	NOUN	9671165	NOUN	Direct
17404	ADJECTIVE	1490257	ADJECTIVE	Direct
1741	NOUN	10423196	NOUN	Direct
17410	NOUN	483096	NOUN	Direct
17415	NOUN	490180	NOUN	Direct
17416	NOUN	485419	NOUN	Direct
24379	NOUN	11723014	NOUN	Direct
17418	NOUN	9784839	NOUN	Direct
17424	ADJECTIVE	1297451	ADJECTIVE	Direct
17426	NOUN	6318261	NOUN	Direct
17429	NOUN	1058249	NOUN	Direct
1743	NOUN	10128048	NOUN	Direct
17431	ADJECTIVE	2016608	ADJECTIVE	Direct
17438	VERB	1317930	VERB	Direct
1744	NOUN	10349388	NOUN	Direct
17443	NOUN	13774957	NOUN	Direct
17445	NOUN	4185439	NOUN	Direct
1747	NOUN	14964956	NOUN	Direct
17470	NOUN	13781490	NOUN	Direct
17479	NOUN	4582265	NOUN	Direct
1748	NOUN	14965210	NOUN	Direct
17480	ADJECTIVE	557622	ADJECTIVE	Direct
17483	NOUN	4265094	NOUN	Direct
17492	NOUN	5778446	NOUN	Direct
17493	NOUN	14231766	NOUN	Direct
175	NOUN	5748446	NOUN	Direct
17515	NOUN	118645	NOUN	Direct
17526	NOUN	6313941	NOUN	Direct
17529	NOUN	6313941	NOUN	Direct
17534	NOUN	4930897	NOUN	Direct
17545	NOUN	1034159	NOUN	Direct
17547	NOUN	826291	NOUN	Direct
17555	NOUN	6420319	NOUN	Direct
17558	NOUN	7462935	NOUN	Direct
17559	NOUN	1070598	NOUN	Direct
17567	VERB	2090675	VERB	Direct
17578	ADJECTIVE	1514414	ADJECTIVE	Direct
1758	NOUN	7012288	NOUN	Direct
1759	NOUN	5163641	NOUN	Direct
1760	NOUN	10516672	NOUN	Direct
17610	NOUN	7094573	NOUN	Direct
17614	NOUN	1775867	NOUN	Direct
1763	ADJECTIVE	2068376	ADJECTIVE	Direct
17639	NOUN	924742	NOUN	Direct
1764	NOUN	3259073	NOUN	Direct
17645	NOUN	6387449	NOUN	Direct
17647	NOUN	7794012	NOUN	Direct
1765	NOUN	769333	NOUN	Direct
17655	NOUN	11360803	NOUN	Direct
17656	NOUN	4054766	NOUN	Direct
1766	NOUN	13808065	NOUN	Direct
1767	VERB	1079621	VERB	Direct
17670	NOUN	10581867	NOUN	Direct
17671	NOUN	1079192	NOUN	Direct
17672	NOUN	13675119	NOUN	Direct
1768	NOUN	10170809	NOUN	Direct
1769	NOUN	7837242	NOUN	Direct
17691	NOUN	701143	NOUN	Direct
177	NOUN	9829723	NOUN	Direct
17705	NOUN	4505804	NOUN	Direct
17706	NOUN	6938352	NOUN	Direct
1771	NOUN	14922178	NOUN	Direct
17716	NOUN	9805735	NOUN	Direct
1772	ADJECTIVE	697332	ADJECTIVE	Direct
17731	NOUN	10259244	NOUN	Direct
17632	ADJECTIVE	2036166	ADJECTIVE	Direct
17746	ADJECTIVE	1806293	ADJECTIVE	Direct
1775	ADJECTIVE	1043727	ADJECTIVE	Direct
1776	NOUN	10607620	NOUN	Direct
17768	NOUN	6880551	NOUN	Direct
1777	ADJECTIVE	2125396	ADJECTIVE	Direct
17777	ADJECTIVE	1729706	ADJECTIVE	Direct
1778	NOUN	4592324	NOUN	Direct
178	NOUN	6629060	NOUN	Direct
18493	ADJECTIVE	2916365	ADJECTIVE	Direct
17800	NOUN	1013635	NOUN	Direct
17812	VERB	1727567	VERB	Direct
17813	NOUN	10354802	NOUN	Direct
17817	NOUN	1242267	NOUN	Direct
1782	ADJECTIVE	1554078	ADJECTIVE	Direct
17821	VERB	856938	VERB	Direct
17822	NOUN	3474183	NOUN	Direct
17824	NOUN	3475412	NOUN	Direct
17827	NOUN	1380836	NOUN	Direct
1783	NOUN	9481423	NOUN	Direct
1786	NOUN	615918	NOUN	Direct
17861	ADJECTIVE	1547680	ADJECTIVE	Direct
1788	NOUN	3452440	NOUN	Direct
1789	NOUN	3345383	NOUN	Direct
179	ADJECTIVE	2023200	ADJECTIVE	Direct
1790	NOUN	4204414	NOUN	Direct
17903	ADJECTIVE	1201944	ADJECTIVE	Direct
1791	NOUN	10013220	NOUN	Direct
17929	ADJECTIVE	110707	ADJECTIVE	Direct
1793	NOUN	10401489	NOUN	Direct
17931	ADVERB	215654	ADVERB	Direct
1795	ADJECTIVE	868640	ADJECTIVE	Direct
17953	NOUN	5200684	NOUN	Direct
17956	NOUN	4666281	NOUN	Direct
17973	NOUN	3415675	NOUN	Direct
1798	NOUN	12037548	NOUN	Direct
1799	NOUN	11934606	NOUN	Direct
14180	NOUN	4371540	NOUN	Direct
1800	NOUN	6152904	NOUN	Direct
18003	NOUN	14911777	NOUN	Direct
1802	NOUN	6797201	NOUN	Direct
18028	NOUN	12349802	NOUN	Direct
1803	NOUN	915150	NOUN	Direct
1805	ADJECTIVE	2227016	ADJECTIVE	Direct
18055	NOUN	3689769	NOUN	Direct
18056	ADJECTIVE	185657	ADJECTIVE	Direct
1806	ADJECTIVE	1976243	ADJECTIVE	Direct
1807	ADVERB	283604	ADVERB	Direct
1808	ADJECTIVE	1364545	ADJECTIVE	Direct
18081	NOUN	3001762	NOUN	Direct
6666	ADJECTIVE	2611645	ADJECTIVE	Direct
1809	ADJECTIVE	1285659	ADJECTIVE	Direct
1810	ADJECTIVE	1895932	ADJECTIVE	Direct
18107	ADJECTIVE	541797	ADJECTIVE	Direct
18109	ADJECTIVE	1124846	ADJECTIVE	Direct
1811	ADVERB	35856	ADVERB	Direct
18115	NOUN	11250018	NOUN	Direct
1812	ADVERB	242816	ADVERB	Direct
18126	NOUN	6094680	NOUN	Direct
18135	NOUN	6649733	NOUN	Direct
1814	NOUN	2747920	NOUN	Direct
9385	NOUN	9994606	NOUN	Hypernymy
6934	NOUN	10619511	NOUN	Direct
18155	NOUN	11300795	NOUN	Direct
1816	NOUN	2890996	NOUN	Direct
1817	ADJECTIVE	868334	ADJECTIVE	Direct
18189	NOUN	10063597	NOUN	Direct
1819	NOUN	902693	NOUN	Direct
182	NOUN	6631085	NOUN	Direct
1820	ADJECTIVE	2040999	ADJECTIVE	Direct
18201	NOUN	5633083	NOUN	Direct
18205	NOUN	5013724	NOUN	Direct
18207	NOUN	267493	NOUN	Direct
18208	ADJECTIVE	1346379	ADJECTIVE	Direct
18223	NOUN	13954416	NOUN	Direct
1823	ADJECTIVE	1408433	ADJECTIVE	Direct
18230	NOUN	6623791	NOUN	Direct
18231	NOUN	14270433	NOUN	Direct
18235	NOUN	7540264	NOUN	Direct
1824	ADJECTIVE	2465558	ADJECTIVE	Direct
1826	NOUN	7382434	NOUN	Direct
18270	NOUN	13209346	NOUN	Direct
18271	NOUN	2981221	NOUN	Direct
18279	NOUN	9862320	NOUN	Direct
1828	ADJECTIVE	926497	ADJECTIVE	Direct
18280	ADJECTIVE	2627566	ADJECTIVE	Direct
18282	NOUN	4164358	NOUN	Direct
18284	ADJECTIVE	1138767	ADJECTIVE	Direct
7560	NOUN	10388800	NOUN	Direct
18288	NOUN	773060	NOUN	Direct
18289	NOUN	10000494	NOUN	Direct
18290	NOUN	10557667	NOUN	Direct
18297	NOUN	5779255	NOUN	Direct
18298	NOUN	6692409	NOUN	Direct
183	NOUN	29085	NOUN	Direct
1830	NOUN	7470709	NOUN	Direct
1833	NOUN	9730910	NOUN	Direct
18345	NOUN	9716320	NOUN	Direct
18347	NOUN	8340668	NOUN	Direct
1835	ADJECTIVE	973886	ADJECTIVE	Direct
18353	NOUN	7106901	NOUN	Direct
18359	ADJECTIVE	1456996	ADJECTIVE	Direct
1836	NOUN	12974946	NOUN	Direct
18360	ADJECTIVE	1456520	ADJECTIVE	Direct
1837	ADJECTIVE	1185441	ADJECTIVE	Direct
18372	NOUN	4804363	NOUN	Direct
18387	NOUN	2902481	NOUN	Direct
18388	NOUN	7538603	NOUN	Direct
18389	NOUN	3142710	NOUN	Direct
18391	NOUN	3555450	NOUN	Direct
18392	NOUN	10516382	NOUN	Direct
18393	NOUN	4468022	NOUN	Direct
18394	NOUN	14688948	NOUN	Direct
18398	NOUN	6429211	NOUN	Direct
15355	NOUN	6469779	NOUN	Direct
18409	NOUN	13763488	NOUN	Direct
1841	NOUN	933270	NOUN	Direct
18410	NOUN	13763488	NOUN	Direct
18417	NOUN	3899013	NOUN	Direct
18418	NOUN	2785251	NOUN	Direct
1842	NOUN	4791400	NOUN	Direct
18420	NOUN	4448452	NOUN	Direct
18421	NOUN	5374754	NOUN	Direct
18422	NOUN	5370082	NOUN	Direct
18425	VERB	202077	VERB	Direct
18428	ADJECTIVE	973886	ADJECTIVE	Direct
1843	NOUN	1205715	NOUN	Direct
18430	NOUN	5086388	NOUN	Direct
18431	NOUN	5524883	NOUN	Direct
18436	ADJECTIVE	3041494	ADJECTIVE	Direct
18437	ADJECTIVE	3041494	ADJECTIVE	Direct
1844	ADJECTIVE	2013037	ADJECTIVE	Direct
18447	NOUN	11164934	NOUN	Direct
18448	NOUN	3755437	NOUN	Direct
1845	NOUN	5633920	NOUN	Direct
18470	NOUN	8776476	NOUN	Direct
18482	NOUN	826758	NOUN	Direct
18484	NOUN	13127523	NOUN	Direct
18485	NOUN	10602540	NOUN	Direct
18486	NOUN	5245586	NOUN	Direct
18487	NOUN	4021863	NOUN	Direct
18488	NOUN	2832579	NOUN	Direct
18489	NOUN	2832579	NOUN	Direct
18492	NOUN	4554321	NOUN	Direct
7898	VERB	1440726	VERB	Direct
18498	NOUN	4994744	NOUN	Direct
185	NOUN	14963348	NOUN	Direct
1850	ADVERB	214635	ADVERB	Direct
1851	NOUN	10494797	NOUN	Direct
18514	NOUN	3303538	NOUN	Direct
18518	NOUN	2896118	NOUN	Direct
1852	NOUN	4832723	NOUN	Direct
18525	NOUN	9398864	NOUN	Direct
18527	NOUN	3964393	NOUN	Direct
18535	ADJECTIVE	2643479	ADJECTIVE	Direct
24358	ADJECTIVE	1895663	ADJECTIVE	Direct
18540	NOUN	4055504	NOUN	Direct
18542	ADJECTIVE	3018927	ADJECTIVE	Direct
18545	NOUN	1034959	NOUN	Direct
1855	NOUN	3428408	NOUN	Direct
8172	NOUN	7458514	NOUN	Direct
18557	ADJECTIVE	2412128	ADJECTIVE	Direct
18558	NOUN	10621801	NOUN	Direct
18574	NOUN	9856446	NOUN	Direct
18582	ADJECTIVE	1108950	ADJECTIVE	Direct
18583	NOUN	9262790	NOUN	Direct
18593	NOUN	1439917	NOUN	Direct
18595	NOUN	3179505	NOUN	Direct
18596	NOUN	3831855	NOUN	Direct
18598	VERB	2407327	VERB	Direct
18599	NOUN	6528953	NOUN	Direct
186	NOUN	3883951	NOUN	Direct
1860	VERB	1181770	VERB	Direct
18605	NOUN	3590970	NOUN	Direct
12055	VERB	669411	VERB	Direct
18617	ADJECTIVE	1207381	ADJECTIVE	Direct
18623	NOUN	1831797	NOUN	Direct
18626	VERB	1970133	VERB	Direct
18634	ADJECTIVE	2426903	ADJECTIVE	Direct
18648	NOUN	6612915	NOUN	Direct
18651	NOUN	13481061	NOUN	Direct
18652	NOUN	13481608	NOUN	Direct
18659	NOUN	6885406	NOUN	Direct
1866	NOUN	3063333	NOUN	Direct
18670	NOUN	8907394	NOUN	Direct
18671	NOUN	8834999	NOUN	Direct
18672	NOUN	9592631	NOUN	Direct
18676	ADJECTIVE	3105969	ADJECTIVE	Direct
18678	NOUN	6878629	NOUN	Direct
1868	NOUN	906491	NOUN	Direct
18684	NOUN	9574048	NOUN	Direct
18686	ADJECTIVE	3155491	ADJECTIVE	Direct
18687	ADJECTIVE	3155491	ADJECTIVE	Direct
1869	NOUN	1043326	NOUN	Direct
18694	NOUN	9537802	NOUN	Direct
187	ADJECTIVE	2262724	ADJECTIVE	Direct
18701	NOUN	9537222	NOUN	Direct
18705	NOUN	4463717	NOUN	Direct
18707	NOUN	5338315	NOUN	Direct
18709	NOUN	14825586	NOUN	Direct
18710	NOUN	10266502	NOUN	Direct
18719	NOUN	6839983	NOUN	Direct
18720	NOUN	9556332	NOUN	Direct
18722	ADJECTIVE	3133069	ADJECTIVE	Direct
18724	ADJECTIVE	3048539	ADJECTIVE	Direct
8236	ADJECTIVE	566101	ADJECTIVE	Direct
18727	ADJECTIVE	3049399	ADJECTIVE	Direct
18729	NOUN	9592751	NOUN	Direct
18730	NOUN	6841461	NOUN	Direct
18731	NOUN	9590455	NOUN	Direct
18732	NOUN	6877421	NOUN	Direct
18733	ADJECTIVE	3197346	ADJECTIVE	Direct
18736	ADJECTIVE	3197148	ADJECTIVE	Direct
18739	NOUN	2283117	NOUN	Direct
1874	NOUN	14445530	NOUN	Direct
18740	ADJECTIVE	1526107	ADJECTIVE	Direct
8367	NOUN	8461571	NOUN	Direct
18752	NOUN	6875498	NOUN	Direct
1876	NOUN	6395353	NOUN	Direct
18764	ADJECTIVE	3086308	ADJECTIVE	Direct
18766	NOUN	6735595	NOUN	Direct
1877	NOUN	6258891	NOUN	Direct
1878	NOUN	8317060	NOUN	Direct
8447	NOUN	505016	NOUN	Direct
1879	NOUN	6516019	NOUN	Direct
18790	VERB	2659138	VERB	Direct
18791	VERB	1699071	VERB	Direct
8782	ADJECTIVE	2268845	ADJECTIVE	Direct
18810	VERB	2154060	VERB	Direct
18816	NOUN	3005077	NOUN	Direct
18829	NOUN	6242010	NOUN	Direct
1883	NOUN	14878462	NOUN	Direct
18830	NOUN	6216737	NOUN	Direct
18831	NOUN	6212113	NOUN	Direct
18832	ADJECTIVE	2272471	ADJECTIVE	Direct
18838	NOUN	2352202	NOUN	Direct
18839	NOUN	6243977	NOUN	Direct
1886	NOUN	5444672	NOUN	Direct
18863	NOUN	8657546	NOUN	Direct
18864	NOUN	8661451	NOUN	Direct
18883	NOUN	3217947	NOUN	Direct
18886	NOUN	294704	NOUN	Direct
18887	NOUN	3206218	NOUN	Direct
18892	VERB	225161	VERB	Direct
189	NOUN	8067057	NOUN	Direct
1890	NOUN	1001292	NOUN	Direct
18903	VERB	1747071	VERB	Direct
18907	NOUN	5233176	NOUN	Direct
8827	VERB	1194412	VERB	Direct
1891	NOUN	327512	NOUN	Direct
34415	ADVERB	236620	ADVERB	Direct
18918	NOUN	5452009	NOUN	Direct
18922	NOUN	7295484	NOUN	Direct
18923	NOUN	7295484	NOUN	Direct
18926	NOUN	7299771	NOUN	Direct
1893	NOUN	14751070	NOUN	Direct
18930	VERB	2162717	VERB	Direct
18951	NOUN	13713383	NOUN	Direct
1896	ADJECTIVE	1427452	ADJECTIVE	Direct
18960	VERB	451667	VERB	Direct
9191	NOUN	10454608	NOUN	Direct
18964	NOUN	11267449	NOUN	Direct
18965	NOUN	7293884	NOUN	Direct
18966	NOUN	7293884	NOUN	Direct
18968	VERB	333635	VERB	Direct
18969	NOUN	11309788	NOUN	Direct
18974	ADJECTIVE	337288	ADJECTIVE	Direct
18978	NOUN	7291852	NOUN	Direct
18979	NOUN	928558	NOUN	Direct
1898	NOUN	4141524	NOUN	Direct
18988	NOUN	11665140	NOUN	Direct
18990	NOUN	14694209	NOUN	Direct
18991	NOUN	14575853	NOUN	Direct
19	NOUN	11988862	NOUN	Direct
190	ADJECTIVE	2082802	ADJECTIVE	Direct
19006	NOUN	4681807	NOUN	Direct
9670	NOUN	3692031	NOUN	Direct
1901	NOUN	3505558	NOUN	Direct
19012	NOUN	11987816	NOUN	Direct
19013	NOUN	14948030	NOUN	Direct
19014	NOUN	14948646	NOUN	Direct
19015	NOUN	14954729	NOUN	Direct
19019	NOUN	3321629	NOUN	Direct
19028	NOUN	10536152	NOUN	Direct
19031	ADJECTIVE	3051356	ADJECTIVE	Direct
19034	ADJECTIVE	3048800	ADJECTIVE	Direct
19035	NOUN	8607793	NOUN	Direct
19036	NOUN	9592236	NOUN	Direct
19037	ADJECTIVE	3201171	ADJECTIVE	Direct
19039	NOUN	5670281	NOUN	Direct
19045	NOUN	8828416	NOUN	Direct
19053	VERB	1244579	VERB	Direct
19056	NOUN	7092668	NOUN	Direct
1906	NOUN	3758208	NOUN	Direct
19060	ADJECTIVE	2294782	ADJECTIVE	Direct
19064	NOUN	6876235	NOUN	Direct
1907	NOUN	8373013	NOUN	Direct
19078	NOUN	8594565	NOUN	Direct
19079	NOUN	14948030	NOUN	Direct
10100	NOUN	9915472	NOUN	Direct
19081	NOUN	6844842	NOUN	Direct
19082	NOUN	14954414	NOUN	Direct
19084	ADJECTIVE	3052285	ADJECTIVE	Direct
19085	NOUN	9592044	NOUN	Direct
19086	NOUN	8779924	NOUN	Direct
19087	NOUN	8780566	NOUN	Direct
19088	NOUN	9573901	NOUN	Direct
19089	ADJECTIVE	3055417	ADJECTIVE	Direct
1909	NOUN	5469214	NOUN	Direct
19090	NOUN	6808625	NOUN	Direct
19091	ADJECTIVE	3156787	ADJECTIVE	Direct
19092	NOUN	10067416	NOUN	Direct
19094	NOUN	6846853	NOUN	Direct
19098	ADJECTIVE	737316	ADJECTIVE	Direct
1910	VERB	979840	VERB	Direct
